DOI,text
10.1016/j.cemconres.2007.03.012,"Title:
Chemical interactions between siliceous aggregates and low-Ca alkali-activated cements
Abstract:
The chemical interactions between natural siliceous aggregates and a low-Ca alkali-activated cement (geopolymer) were studied. By leaching ideal aluminosilicate minerals such as kaolinite and albite in various alkaline solutions with or without soluble silicates, it was found that addition of 0.5M SiO2 to a highly alkaline activating solution ([OH-]0=5 to 10M) was responsible for the formation of an Al-enriched aluminosilicate surface through the initial non-stoichiometric and Si preferential dissolution of the parent aluminosilicates. This then facilitated soluble silicate deposition from the activating solutions onto the Al-rich surfaces, which resulted in the formation of a dense deposited aluminosilicate gel interfacial layer. This aluminosilicate interface formed during albite leaching ([OH-]0=5 to 10M and [SiO2]0=0.5M) was found to possess a similar Si/Al ratio to the real interface between a siliceous aggregate slice (basalt or siltstone) and a low-Ca fly ash/kaolinite geopolymer, activated with an activating solution of [OH-]0=10M and [SiO2]0=2.5M. Due to the similarities between the activating solutions used and the interfaces formed, it is postulated that a similar formation mechanism is shared between the deposited aluminosilicate interface formed from leaching and a 'real' geopolymer concrete synthesis. Without soluble silicate addition, or if a solution of low alkalinity ([OH-]0=0.6M and [SiO2]0=0 and 0.5M) was used, the Al-enriched reacting surface was not formed, and no deposited aluminosilicate interface was observed in these systems.
Completion: [{'material': {'mat_name': [{'value': 'kaolinite', 'section': 'abstract', 'text': 'kaolinite'}, {'value': 'albite', 'section': 'abstract', 'text': 'albite'}]}, 'application': {'app_name': {'value': 'geopolymer', 'section': 'abstract', 'text': 'alkali-activated cement (geopolymer)'}, 'material_preparation': None, 'mix_design': None}}, {'material': {'mat_name': [{'value': 'basalt', 'section': 'abstract', 'text': 'basalt'}, {'value': 'siltstone', 'section': 'abstract', 'text': 'siltstone'}]}, 'application': {'app_name': {'value': 'aggregate', 'section': 'title', 'text': 'aggregates'}, 'material_preparation': None, 'mix_design': None}}, {'product': {'prod_name': {'value': 'concrete', 'section': 'abstract', 'text': 'geopolymer concrete'}, 'properties': None}}]"
10.1016/j.matchemphys.2019.122103,"Title:
Physical and mechanical properties of unheated and heated kaolin based-geopolymers with partial replacement of aluminium hydroxide
Abstract:
Amorphous aluminium hydroxide and aluminium oxy-hydroxide were used as replacements in the synthesis of kaolin based-geopolymers. Physical and mechanical properties of geopolymers cured at 60 degC and exposed at elevated temperatures (300-1200 degC) were investigated. It was found that when cured at 60 degC, specimens with replacements exhibited low compressive strength as compared to those without replacement. Conversely, when heated as from 1100 degC, both compressive strength and volume stability of specimens with replacement were improved. Thus, specimens without replacement were morphologically damaged at 1150 degC whereas those with 10% by mass of amorphous aluminium hydroxide or with 30% by mass of aluminium oxy-hydroxide showed good volume stability at 1150 and 1200 degC respectively. Additionally, geopolymers with 30% by mass of aluminium oxy-hydroxide that were heated at 1100 degC showed compressive strength of 29.1 MPa whereas those with 10% by mass of amorphous aluminium hydroxide gave 60.2 MPa at 1150 degC. This was attributed to the improvement of compactness of specimens along with the formation of stable crystalline phases. Yet, heating geopolymers at 1200 degC led to partial dissolution of nepheline and carnegieite which generates closed pores hence decrease of compressive strength. Partial replacement of amorphous aluminium hydroxide or aluminium oxy-hydroxide in the synthesis of kaolin-based geopolymers allows both improvement of compressive strength and thermal stability of heated kaolin-based geopolymers.
Completion: [{'material': {'mat_name': [{'value': 'aluminium hydroxide', 'section': 'title', 'text': 'aluminium hydroxide'}, {'value': 'kaolin', 'section': 'title', 'text': 'kaolin'}]}, 'application': {'app_name': {'value': 'geopolymer', 'section': 'title', 'text': 'geopolymers'}, 'material_preparation': {'methods': [{'value': 'heat treatment', 'section': 'abstract', 'text': 'elevated temperatures (300-1200 degC)'}]}, 'mix_design': {'aluminium ratio': {'value': '10%, 30%', 'section': 'abstract', 'text': '10% by mass of amorphous aluminium hydroxide or with 30% by mass of aluminium oxy-hydroxide'}}}}, {'product': {'prod_name': {'value': 'geopolymer paste', 'section': 'abstract', 'text': 'the synthesis of kaolin based-geopolymers'}, 'properties': {'compressive strength': {'value': '29.1 MPa with 30% aluminium oxy-hydroxide and heated at 1100 degC; 60.2 MPa with 10% amorphous aluminium hydroxide and heated at 1150 degC', 'section': 'abstract', 'text': 'geopolymers with 30% by mass of aluminium oxy-hydroxide that were heated at 1100 degC showed compressive strength of 29.1 MPa whereas those with 10% by mass of amorphous aluminium hydroxide gave 60.2 MPa at 1150 degC'}}}}]"
10.1016/j.cemconcomp.2007.02.004,"Title:
Grey correlation analysis between strength of slag cement and particle fractions of slag powder
Abstract:
The particle size distributions of slag powder were investigated by Laser Scatter equipment. The influence of particle fractions of slag powder on the compressive strength of slag cement composed of 50% slag powder and 50% Portland cement was also studied by the method of grey correlation analysis. The results indicated that the volume fraction of particles 5-10μm had a maximum positive effect on the mortar compressive strength of slag cement at 7d and the volume fraction of particles 10-20μm had a maximum positive effect on the mortar compressive strength at 28d, whereas the volume fraction of particles larger than 20μm had a negative effect on the mortar compressive strength at 7 and 28d.
Completion: [{'material': {'mat_name': {'value': 'blast furnace slag', 'section': 'title', 'text': 'slag'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'abstract', 'text': '50% slag powder and 50% Portland cement'}, 'material_preparation': {'methods': [{'value': 'grinding', 'section': 'abstract', 'text': 'slag powder'}]}, 'mix_design': {'slag ratio': {'value': '50%', 'section': 'abstract', 'text': '50% slag powder and 50% Portland cement'}}}}, {'product': {'prod_name': {'value': 'cement mortar', 'section': 'abstract', 'text': 'mortar'}, 'properties': None}}]"
10.1016/j.jclepro.2013.06.009,"Title:
Use of increasing amounts of bagasse ash waste to produce self-compacting concrete by adding limestone powder waste
Abstract:
Bagasse ash is an abundantly available combustion by-product in the sugarcane industry. We examined the effect of adding limestone powder to self-compacting concrete mixtures in which large amounts of bagasse ash were employed as a fine aggregate replacement. A Type 1 Portland cement content of 550kg/m3 was maintained in all of the mixtures. The fine aggregate was replaced with 10, 20, 40, 60, 80, or 100% bagasse ash and limestone powder by volume. Mixtures were designed to yield a slump flow diameter of 70+-2.5cm. The workability (slump flow, T 50cm slump flow time, V-funnel flow time, and J-ring flow) and hardened properties (ultrasonic pulse velocity and compressive strength) of each mixture were measured, and blocking assessments were performed. The volumetric percentage replacement of 20% limestone powder in fine aggregate incorporating 20% bagasse ash effectively enhanced the workability and hardened properties of self-compacting concrete.
Completion: [{'material': {'mat_name': [{'value': 'bagasse ash', 'section': 'title', 'text': 'bagasse ash'}, {'value': 'limestone powder', 'section': 'title', 'text': 'limestone powder'}]}, 'application': {'app_name': {'value': 'fine aggregate', 'section': 'abstract', 'text': 'fine aggregate was replaced'}, 'material_preparation': None, 'mix_design': {'limestone powder ratio': {'value': '20% by volume', 'section': 'abstract', 'text': 'volumetric percentage replacement of 20% limestone powder in fine aggregate incorporating 20% bagasse ash'}, 'bagasse ash ratio': {'value': '20% by volume', 'section': 'abstract', 'text': 'volumetric percentage replacement of 20% limestone powder in fine aggregate incorporating 20% bagasse ash'}}}}, {'product': {'prod_name': {'value': 'self-compacting concrete', 'section': 'title', 'text': 'self-compacting concrete'}, 'properties': {'workability': {'value': 'effectively enhanced', 'section': 'abstract', 'text': 'effectively enhanced the workability'}}}}]"
10.1016/j.msea.2010.11.064,"Title:
The role of SiO2 nanoparticles and ground granulated blast furnace slag admixtures on physical, thermal and mechanical properties of self compacting concrete
Abstract:
In this work, strength assessments and percentage of water absorption of self compacting concrete containing ground granulated blast furnace slag and SiO2 nanoparticles as binder have been investigated. Portland cement was replaced by different amounts of ground granulated blast furnace slag and the properties of concrete specimens were investigated. Although it negatively impacts the physical and mechanical properties of concrete at early ages of curing, ground granulated blast furnace slag was found to improve the physical and mechanical properties of concrete up to 45 wt% at later ages. SiO2 nanoparticles with the average particle size of 15 nm were added partially to concrete with the optimum content of ground granulated blast furnace slag and physical and mechanical properties of the specimens were measured. SiO2 nanoparticle as a partial replacement of cement up to 3.0 wt% could accelerate C-S-H gel formation as a result of increased crystalline Ca(OH)2 amount at the early ages and hence increase strength and improve the resistance to water permeability of concrete specimens. The increased SiO2 nanoparticles' content by more than 3.0 wt%, causes the reduced strength because of the decreased crystalline Ca(OH)2 content required for C-S-H gel formation. Several empirical relationships have been presented to predict flexural and split tensile strength of the specimens by means of the corresponding compressive strength at a certain age of curing. Accelerated peak appearance in conduction calorimetry tests, more weight loss in thermogravimetric analysis and more rapid appearance of the peaks related to hydrated products in X-ray diffraction results, all indicate that SiO2 nanoparticles could improve mechanical and physical properties of the concrete specimens.
Completion: [{'material': {'mat_name': {'value': 'SiO2 nanoparticle', 'section': 'title', 'text': 'SiO2 nanoparticles'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'abstract', 'text': 'ground granulated blast furnace slag and SiO2 nanoparticles as binder'}, 'material_preparation': {'methods': None}, 'mix_design': {'SiO2 nanoparticle ratio': {'value': '3.0 wt%', 'section': 'abstract', 'text': 'SiO2 nanoparticle as a partial replacement of cement up to 3.0 wt%'}}}}, {'material': {'mat_name': {'value': 'blast furnace slag', 'section': 'title', 'text': 'ground granulated blast furnace slag'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'abstract', 'text': 'ground granulated blast furnace slag and SiO2 nanoparticles as binder'}, 'material_preparation': {'methods': [{'value': 'grinding', 'section': 'title', 'text': 'ground granulated blast furnace slag'}]}, 'mix_design': None}}, {'product': {'prod_name': {'value': 'self-compacting concrete', 'section': 'title', 'text': 'self compacting concrete'}, 'properties': {'physical and mechanical properties': {'value': 'negative impacts at early ages, improvement of up to 45 wt% at later ages', 'section': 'abstract', 'text': 'Although it negatively impacts the physical and mechanical properties of concrete at early ages of curing, ground granulated blast furnace slag was found to improve the physical and mechanical properties of concrete up to 45 wt% at later ages.'}}}}]"
10.1016/j.jobe.2021.103904,"Title:
Improved strength development and frost resistance of Portland cement ground-granulated blast furnace slag binary binder cured at 0 °C with the addition of calcium silicate hydrate seeds
Abstract:
Cold weather is among the main challenges facing the construction industry in cold regions. Low ambient temperatures retard the early reaction process and strength gain of cementitious materials, thereby increasing the need for heating systems, delaying framework removal, and extending construction schedules. The American Concrete Institute (ACI) defines weather as ""cold weather"" when the air temperature is below 4degC for more than three consecutive days and is not higher than 10degC for 12h. These weather conditions last for at least six months in cold regions, drastically shortening the construction and infrastructure renovation season. This slows down infrastructure and urban development in cold areas considerably.
Completion: [{'material': {'mat_name': {'value': 'blast furnace slag', 'section': 'title', 'text': 'ground-granulated blast furnace slag'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'title', 'text': 'binary binder'}, 'material_preparation': {'methods': [{'value': 'grinding', 'section': 'title', 'text': 'ground-granulated blast furnace slag'}]}, 'mix_design': None}}, {'product': {'prod_name': {'value': 'cement paste', 'section': 'title', 'text': 'binary binder'}, 'properties': {'frost resistance': {'value': 'improved', 'section': 'title', 'text': 'Improved strength development and frost resistance'}, 'strength development': {'value': 'improved', 'section': 'title', 'text': 'Improved strength development and frost resistance'}}}}]"
10.1016/j.conbuildmat.2015.10.148,"Title:
Influence of recycled concrete aggregates on the flexural properties of reinforced alkali activated slag concrete
Abstract:
AbstractAlkali-activated concretes are a novel invention for substituting conventional construction materials; their main variation from conventional Portland cement concretes is utilizing comparatively alkali-rich, clinker-free binder matrix namely alkali-activated slag or geopolymer. Alkali-activated concrete is an environmental friendly and possibly considered to be a part of the sustainable development. Since, aggregates constitutes the major part of the concrete, there is a need to reduce the use of natural aggregate thereby reducing the exploitation of natural resources. This paper explains the influence of recycled concrete aggregates derived from the demolished concrete waste on the mechanical properties of geopolymer concrete (GPC). Since, very few studies been conducted using recycled aggregates in geopolymer concrete under ambient curing, an experimental work was carried out involving mixes with varying proportion of recycled aggregates and their influence on the physical, mechanical and flexural characteristics of geopolymer concrete. The results infer that the inclusion of recycled aggregate improves the strength characteristics of geopolymer concrete.
Completion: [{'material': {'mat_name': {'value': 'blast furnace slag', 'section': 'title', 'text': 'slag'}}, 'application': {'app_name': {'value': 'geopolymer', 'section': 'title', 'text': 'alkali activated'}, 'material_preparation': None, 'mix_design': None}}, {'material': {'mat_name': {'value': 'demolished concrete waste', 'section': 'abstract', 'text': 'demolished concrete waste'}}, 'application': {'app_name': {'value': 'aggregate', 'section': 'abstract', 'text': 'recycled concrete aggregates'}, 'material_preparation': None, 'mix_design': None}}, {'product': {'prod_name': {'value': 'concrete', 'section': 'title', 'text': 'concrete'}, 'properties': None}}]"
10.1002/suco.201700281,"Title:
Effects of silica fume fineness on mechanical properties of steel fiber reinforced lightweight concretes subjected to ambient and elevated temperatures exposure
Abstract:
This paper presents the effects of silica fume (SF) fineness and fiber aspect ratios of steel fiber on fresh and harden characteristics of high-strength lightweight concrete containing oil palm shell as coarse aggregates. The effect of elevated temperatures on the residual compressive strength of above concretes is also evaluated in this study. Three different SF fineness of 18 400, 21 000, and 28 000 m2/kg and 2 different aspect ratios of steel fiber of 40 and 80 are considered. Results show that the increase in SF fineness and steel fiber aspect ratio marginally affect the air-dry density of steel fiber reinforced lightweight high-strength concretes, however, the workability is reduced by about 9% to 14% due to increase in SF fineness. The compressive strength of steel fiber reinforced lightweight concretes at all age increases with increase in SF fineness and an improvement of about 37% is observed at 56 days by increasing the SF fineness from 18 400 to 28 000 m2/kg. Strong correlations are also observed between the strength improvement factor and the SF fineness. Water absorption of above concretes is also reduced by 3% to 14% due to increase of SF fineness from 18 400 to 21 000 and 28 000 m2/kg. The increase of SF fineness also significantly reduces the residual compressive strength loss at 300degC and 450degC. This loss of residual compressive strength is lower in lightweight concretes containing 16 mm long steel fiber than 8 mm long steel fiber. The existing Eurocode model overestimates the residual compressive strength of steel fiber reinforced lightweight concretes containing no SF, however, this discrepancy is significantly reduced with increase in SF fineness.
Completion: [{'material': {'mat_name': {'value': 'silica fume', 'section': 'abstract', 'text': 'silica fume'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'abstract', 'text': 'silica fume'}, 'material_preparation': None, 'mix_design': None}}, {'material': {'mat_name': {'value': 'steel fiber', 'section': 'title', 'text': 'steel fiber'}}, 'application': {'app_name': {'value': 'reinforced fibre', 'section': 'title', 'text': 'reinforced'}, 'material_preparation': None, 'mix_design': None}}, {'material': {'mat_name': {'value': 'oil palm shell', 'section': 'abstract', 'text': 'oil palm shell'}}, 'application': {'app_name': {'value': 'coarse aggregate', 'section': 'abstract', 'text': 'coarse aggregates'}, 'material_preparation': None, 'mix_design': None}}, {'product': {'prod_name': {'value': 'lightweight concrete', 'section': 'title', 'text': 'lightweight concretes'}, 'properties': {'workability': {'value': 'reduced by about 9% to 14% due to increase in SF fineness', 'section': 'abstract', 'text': 'workability is reduced by about 9% to 14% due to increase in SF fineness'}, 'compressive strength': {'value': 'increased at all age with increase in SF fineness by up to 37%', 'section': 'abstract', 'text': 'The compressive strength of steel fiber reinforced lightweight concretes at all age increases with increase in SF fineness and an improvement of about 37% is observed at 56 days by increasing the SF fineness from 18 400 to 28 000 m2/kg'}, 'water absorption': {'value': 'reduced by 3% to 14% due to increase of SF fineness', 'section': 'abstract', 'text': 'Water absorption of above concretes is also reduced by 3% to 14% due to increase of SF fineness'}}}}]"
10.1016/j.jclepro.2013.05.017,"Title:
Geopolymer synthetized from bottom coal ash and calcined paper sludge
Abstract:
AbstractThis study deals with the development of geopolymers synthetized from industrial waste containing aluminosilicates. Geopolymers are inorganic polymers formed by the activation of amorphous aluminosilicates (Al2O3.SiO2), which react in a strongly alkaline medium. Bottom ash (SiO2/Al2O3 = 3.3–4.5) was used as source of aluminosilicate and sodium hydroxide (NaOH = 5, 10 and 15 M) and sodium silicate (Na2SiO3, SiO2/Na2O = 1.58) were used as alkaline medium. Calcined paper sludge was used to increase the reactivity of the partially crystallized bottom ash. The solid waste was characterized by XRF and XRD and the geopolymer samples were characterized by XRF, XRD, SEM, FTIR and compressive strength tests. The best results were obtained with a solution of 15 M NaOH and sodium silicate and a mixture of 2:1 bottom ash and calcined paper sludge.
Completion: [{'material': {'mat_name': {'value': 'paper sludge', 'section': 'title', 'text': 'paper sludge'}}, 'application': {'app_name': {'value': 'geopolymer', 'section': 'title', 'text': 'Geopolymer'}, 'material_preparation': {'methods': [{'value': 'calcination', 'section': 'title', 'text': 'calcined'}]}, 'mix_design': {'NaOH concentration': {'value': '15 M', 'section': 'abstract', 'text': '15 M NaOH'}, 'bottom ash : calcined paper sludge': {'value': '2:1', 'section': 'abstract', 'text': '2:1 bottom ash and calcined paper sludge'}}}}, {'material': {'mat_name': {'value': 'coal bottom ash', 'section': 'title', 'text': 'bottom coal ash'}}, 'application': {'app_name': {'value': 'geopolymer', 'section': 'title', 'text': 'Geopolymer'}, 'material_preparation': None, 'mix_design': {'NaOH concentration': {'value': '15 M', 'section': 'abstract', 'text': '15 M NaOH'}, 'bottom ash : calcined paper sludge': {'value': '2:1', 'section': 'abstract', 'text': '2:1 bottom ash and calcined paper sludge'}}}}, {'product': {'prod_name': {'value': 'geopolymer paste', 'section': 'abstract', 'text': 'development of geopolymers synthetized from industrial waste'}, 'properties': None}}]"
10.1016/j.fuel.2007.05.026,"Title:
Biomass fly ash in concrete: Mixture proportioning and mechanical properties
Abstract:
ASTM C 618 prohibits use of biomass fly ashes in concrete. This document compares the properties of biomass fly ashes from cofired (herbaceous with coal), pure wood combustion and blended (pure wood fly ash blended with coal fly ash) to those of coal fly ash in concrete. The results illustrate that with 25% replacement (wt%) of cement by fly ash, the compressive strength (one day to one year) and the flexure strength (at 56th day curing) of cofired and blended biomass fly ash concrete is statistically equal to that of two coal fly ash concrete in this investigation (at 95% confidence interval). This implies that biomass fly ash with co-firing concentration within the concentration interest to commercial coal-biomass co-firing operations at power plants and blended biomass fly ash within a certain blending ratio should be considered in concrete.
Completion: [{'material': {'mat_name': {'value': 'biomass fly ash', 'section': 'title', 'text': 'Biomass fly ash'}}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'abstract', 'text': '25% replacement (wt%) of cement by fly ash'}, 'material_preparation': None, 'mix_design': {'cement replacement ratio': {'value': '25%', 'section': 'abstract', 'text': '25% replacement (wt%) of cement by fly ash'}}}}, {'product': {'prod_name': {'value': 'concrete', 'section': 'title', 'text': 'concrete'}, 'properties': None}}]"
10.1016/0008-8846(93)90076-l,"Title:
Chemical activation of blended cements made with lime and natural pozzolans
Abstract:
This paper deals with the chemical activation of lime-pozzolan cement (LPC), which consists of 80% natural pozzolan and 20% hydrated lime (by mass). Results show that the addition of 4% Na2SO4 can significantly improve the early strength of this cement. The presence of 4% flake calcium chloride (CaCl2.2H2O) is not helpful to early strength, but can increase the later strength substantially. CaSO4.O.5H2O and NaCl do not demonstrate an obvious effect on the strength development of the cement. Combination of activators, such as CaCl2.2H2O+Na2SO4 or Na2SO4+NaCl does not improve the activation effect; pastes with 2% Na2SO4+2% NaCl show lower strength than the pastes with 2% Na2SO4 alone.
Completion: [{'material': {'mat_name': [{'value': 'natural pozzolan', 'section': 'title', 'text': 'natural pozzolans'}, {'value': 'lime', 'section': 'title', 'text': 'lime'}]}, 'application': {'app_name': {'value': 'lime-pozzolan cement', 'section': 'abstract', 'text': 'lime-pozzolan cement'}, 'material_preparation': None, 'mix_design': {'Na2SO4 concentration': {'value': '4%', 'section': 'abstract', 'text': 'the addition of 4% Na2SO4 can significantly improve the early strength of this cement'}, 'natural pozzolon percentage': {'value': '80%', 'section': 'abstract', 'text': '80% natural pozzolan'}, 'hydrated lime percentage': {'value': '20%', 'section': 'abstract', 'text': '20% hydrated lime'}}}}, {'product': {'prod_name': {'value': 'cement paste', 'section': 'abstract', 'text': 'pastes'}, 'properties': {'early strength': {'value': 'significantly improved with the addition of 4% Na2SO4', 'section': 'abstract', 'text': 'the addition of 4% Na2SO4 can significantly improve the early strength of this cement'}}}}]"
10.1016/j.cemconres.2012.02.002,"Title:
Microstructural and compositional change of NaOH-activated high calcium fly ash by incorporating Na-aluminate and co-existence of geopolymeric gel and C–S–H(I)
Abstract:
This study explores the reaction products of alkali-activated Class C fly ash-based aluminosilicate samples by means of high-resolution synchrotron X-ray diffraction (HSXRD), scanning electron microscope (SEM), and compressive strength tests to investigate how the readily available aluminum affects the reaction. Class C fly ash-based aluminosilicate raw materials were prepared by incorporating Na-aluminate into the original fly ashes, then alkali-activated by 10M NaOH solution. Incorporating Na-aluminate reduced the compressive strength of samples, with the reduction magnitude relatively constant regardless of length of curing period. The HSXRD provides evidence of the co-existence of C–S–H with geopolymeric gels and strongly suggests that the C–S–H formed in the current system is C–S–H(I). The back-scattered electron images suggest that the C–S–H(I) phase exists as small grains in a finely intermixed form with geopolymeric gels. Despite providing extra source of aluminum, adding Na-aluminate to the mixes did not decrease the Si/Al ratio of the geopolymeric gel.
Completion: [{'material': {'mat_name': {'value': 'Class C fly ash', 'section': 'abstract', 'text': 'Class C fly ash'}}, 'application': {'app_name': {'value': 'geopolymer', 'section': 'title', 'text': 'geopolymeric gel'}, 'material_preparation': None, 'mix_design': {'alkali-activator': {'value': '10M NaOH solution', 'section': 'abstract', 'text': 'alkali- activated by 10M NaOH solution'}}}}, {'product': {'prod_name': {'value': 'geopolymer paste', 'section': 'title', 'text': 'geopolymeric gel'}, 'properties': None}}]"
10.1016/j.conbuildmat.2008.09.015,"Title:
Properties of self-compacting concretes made with binary, ternary, and quaternary cementitious blends of fly ash, blast furnace slag, and silica fume
Abstract:
Self-compacting concretes (SCCs) have brought a promising insight into the concrete industry to provide environmental impact and cost reduction. However, the use of ternary and especially quaternary cementitious blends of mineral admixtures have not found sufficient applications in the production of SCCs. For this purpose, an experimental study was conducted to investigate properties of SCCs with mineral admixtures. Moreover, durability based multi-objective optimization of the mixtures were performed to achieve an optimal concrete mixture proportioning. A total of 22 concrete mixtures were designed having a constant water/binder ratio of 0.44 and a total binder content of 450kg/m3. The control mixture included only a Portland cement (PC) as the binder while the remaining mixtures incorporated binary, ternary, and quaternary cementitious blends of PC, fly ash (FA), ground granulated blast furnace slag (S), and silica fume (SF). Fresh properties of the SCCs were tested for slump flow diameter, slump flow time, L-box height ratio, and V-funnel flow time. Furthermore, the hardened properties of the concretes were tested for sorptivity, water permeability, chloride permeability, electrical resistivity, drying shrinkage, compressive strength, and ultrasonic pulse velocity. The results indicated that when the durability properties of the concretes were taken into account, the ternary use of S and SF provided the best performance.
Completion: [{'material': {'mat_name': [{'value': 'coal fly ash', 'section': 'title', 'text': 'fly ash'}, {'value': 'blast furnace slag', 'section': 'title', 'text': 'blast furnace slag'}, {'value': 'silica fume', 'section': 'title', 'text': 'silica fume'}]}, 'application': {'app_name': {'value': 'supplementary cementitious material', 'section': 'abstract', 'text': 'binary, ternary, and quaternary cementitious blends of PC, fly ash (FA), ground granulated blast furnace slag (S), and silica fume (SF)'}, 'material_preparation': None, 'mix_design': {'water/binder ratio': {'value': '0.44', 'section': 'abstract', 'text': 'water/binder ratio of 0.44'}}}}, {'product': {'prod_name': {'value': 'self-compacting concrete', 'section': 'title', 'text': 'self-compacting concretes'}, 'properties': None}}]"
10.1016/j.conbuildmat.2020.117997,"Title:
A comparative study of impact behaviour between natural flax and glass FRP confined concrete composites
Abstract:
This research addresses the dynamic compressive properties of flax fibre reinforced polymer (FFRP) and glass fibre reinforced polymer (GFRP) confined concrete under impact loadings. The investigations were performed by conducting impact tests using a high-speed servo-hydraulic machine, with the impact-induced strain rates ranging from 0.2s-1 to 30s-1. Plain concrete (PC), FFRP-PC, and GFRP-PC specimens were tested. The influences of FRP confinement and strain rate on compressive strength, stress and strain time histories were studied. The failure processes of the specimens were analysed via evaluating the high-speed camera photographs. The empirical relationship between the corresponding dynamic increase factor (DIF) of compressive strength and strain rate for PC, FFRP-PC and GFRP-PC were proposed based on experimental data. Experimental results of FFRP-PC and GFRP-PC specimens were compared to assess the confinement effectiveness of the FRP.
Completion: [{'material': {'mat_name': [{'value': 'flax fibre', 'section': 'title', 'text': 'flax and glass FRP'}, {'value': 'glass fibre', 'section': 'title', 'text': 'flax and glass FRP'}]}, 'application': {'app_name': {'value': 'reinforced fibre', 'section': 'abstarct', 'text': 'fibre reinforced polymer'}, 'material_preparation': None, 'mix_design': None}}, {'product': {'prod_name': {'value': 'concrete', 'section': 'abstarct', 'text': 'Plain concrete (PC)'}, 'properties': None}}]"
10.1016/j.conbuildmat.2016.08.111,"Title:
Use of glass and nylon fibers in concrete for controlling early age micro cracking in bridge decks
Abstract:
One of the major defects in concrete bridge decks are the formation of early age micro cracking which ultimately reduces its durability. The inclusion of fibers in concrete slabs has showed satisfactory performance with improved mechanical properties and reduced early age micro cracking (EAMC). The relative high compressive strength (CS), achieved by using high cement content, is the main cause of early age micro cracking in concrete. The low tensile strength (TS) also results in less resistance to early age cracking. Other factors causing EAMC include temperature rise, water content and shrinkage strain. The EAMC can be reduced by increasing CS and TS with use of economical materials other than cement. In this work, mechanical properties of glass fiber reinforced concrete (GFRC) and nylon fiber reinforced concrete (NFRC) are determined for the application of concrete bridge decks. The effectiveness of glass fibers (GF) and nylon fibers (NF) in concrete will be checked by comparing mechanical properties of GFRC and NFRC with that of plain concrete (PC). The mix design ratio of PC is 1:3.33:1.67 (cement:sand:aggregate) with a water cement ratio of 0.71. The GF and NF having a length of 50mm and a fiber content of 5%, by mass of cement, are added in the concrete mixture for the production of GFRC and NFRC. Standard specimens are tested for determining compressive, splitting-tensile and flexural strengths of PC, GFRC and NFRC. Pre-crack energy absorption and toughness indices are also studied for different types of loadings i.e. compressive, splitting-tensile and flexural loadings. There is a decrease in compressive strength and an increase in splitting-tensile and flexural strengths of GFRC and NFRC compared to that of PC. Even though pre-crack energy absorption of GFRC and NFRC is less but their toughness indices are more than that of PC. Thus, GFRC and NFRC are suitable for reducing EAMC in bridge decks.
Completion: [{'material': {'mat_name': [{'value': 'glass fibre', 'section': 'abstract', 'text': 'glass fibers'}, {'value': 'nylon fibre', 'section': 'abstract', 'text': 'nylon fibers'}]}, 'application': {'app_name': {'value': 'reinforced fibre', 'section': 'abstract', 'text': 'fiber reinforced concrete'}, 'material_preparation': None, 'mix_design': {'cement:sand:aggregate ratio': {'value': '1:3.33:1.67', 'section': 'abstract', 'text': '1:3.33:1.67 (cement:sand:aggregate)'}, 'water cement ratio': {'value': '0.71', 'section': 'abstract', 'text': 'water cement ratio of 0.71'}, 'fiber content': {'value': '5% by mass of cement', 'section': 'abstract', 'text': 'fiber content of 5%, by mass of cement'}}}}, {'product': {'prod_name': {'value': 'concrete', 'section': 'title', 'text': 'concrete'}, 'properties': None}}]"
